fleet_size,dispatch_mode,deadlock_mode,seed,n_completed,throughput_per_h,mean_wait_min,p95_wait_min,mean_cycle_min,mean_total_min,avg_n_blocked,frac_time_blocked,frac_time_travel,frac_time_idle,frac_time_charging,n_deadlock_events,deadlock_events_per_h,reroutes,manual_interventions
10,centralized,avoidance,2,212,42.4,123.99718014446167,196.27089772808523,13.573113207547177,137.57029335200883,9.293333333333333,0.8769653374985718,0.09877561653351878,0.024259045967909534,0.0,185,37.0,294,47
10,centralized,avoidance,3,201,40.2,124.72788376487883,217.7609746814863,14.288557213930355,139.0164409788092,9.363333333333333,0.8904822587618287,0.08591708761539811,0.023600653622773138,0.0,158,31.6,237,53
10,centralized,avoidance,4,293,58.6,104.51425427536502,173.630020299101,10.240614334470997,114.75486860983601,9.006666666666666,0.8488140844013476,0.12805313826880324,0.02313277732984922,0.0,249,49.8,390,39
10,centralized,avoidance,5,192,38.4,129.1012887474518,224.25476327627985,16.041666666666675,145.14295541411846,9.426666666666666,0.893924539750213,0.0889725123813233,0.017102947868463614,0.0,187,37.4,267,51
10,centralized,avoidance,6,180,36.0,124.57830450292957,218.19622261229966,17.623701395126684,142.20200589805626,9.416666666666666,0.9019996237671681,0.08302162603723287,0.014978750195599013,0.0,174,34.8,247,51
10,centralized,avoidance,7,180,36.0,110.92748081153154,230.10473824160596,16.1920634920635,127.11954430359503,9.41,0.8994499203535489,0.09024437590319871,0.010305703743252473,0.0,188,37.6,310,50
10,decentralized,avoidance,0,260,52.0,30.16998371883258,170.17093136881368,11.279200077402324,41.449183796234905,9.14,0.86051718704248,0.11821168038906237,0.021271132568457616,0.0,237,47.4,375,43
10,decentralized,avoidance,1,218,43.6,46.41199518940056,268.095322206277,13.451507208387946,59.8635023977885,9.243333333333334,0.8871917392953358,0.09952586391012812,0.013282396794536161,0.0,203,40.6,300,50
10,decentralized,avoidance,2,216,43.2,32.7288343111238,211.91038873182842,14.515542328042333,47.24437663916613,9.27,0.8861745323342932,0.09685177561588662,0.016973692049820185,0.0,203,40.6,273,47
10,decentralized,avoidance,3,262,52.4,37.85696708898873,235.56533017812498,11.868989097632035,49.72595618662077,9.133333333333333,0.8584290887158047,0.11662541606213263,0.02494549522206277,0.0,225,45.0,348,48
10,decentralized,avoidance,4,229,45.8,29.8143739895714,193.3840021371235,12.704616344354344,42.51899033392574,9.186666666666667,0.8752399533162328,0.112341193920764,0.012418852763003226,0.0,193,38.6,308,46
